mention_id,platform,source_name,Brand social media link,text,brand_name,language,sentiment,topic,relevance_score,engagement,product_mentioned,product_id
mention_00421,Amazon,user_4029,https://amazon.com/product/EVA-0050/review/mention_00421,عادي مفيش حاجة مميزة,Eva Cosmetics,ar,negative,general_mention,0.7,{'helpful_votes': 16},إيفا Sensitive Skin,EVA-0050
mention_00969,Noon,user_5845,https://noon.com/product/EVA-0067/review/mention_00969,عادي مفيش حاجة مميزة,Eva Cosmetics,ar,negative,general_mention,0.7,{'helpful_votes': 45},إيفا Makeup Remover,EVA-0067
mention_00619,Facebook,user_7084,https://facebook.com/posts/908239,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 148, 'comments': 60, 'shares': 22}",إيفا Hydrating Gel,EVA-0020
mention_00287,Jumia,user_3497,https://jumia.com/product/EVA-0038/review/mention_00287,Doesn't moisturize enough,Eva Cosmetics,en,negative,moisturizing,0.7,{'helpful_votes': 46},Eva Foot Cream,EVA-0038
mention_01345,Facebook,user_2655,https://facebook.com/posts/388840,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 147, 'comments': 34, 'shares': 7}",Eva Cosmetics,
mention_01248,Twitter,user_8696,https://twitter.com/user_8696/status/4193557045,مين جرب شامبو ايفا؟ عايزة رأيكم,Eva Cosmetics,ar,neutral,hair_care,1.0,"{'likes': 6, 'retweets': 72, 'replies': 26}",إيفا Volume Shampoo,EVA-0024
mention_00127,Amazon,user_3290,https://amazon.com/product/EVA-0015/review/mention_00127,Gentle on sensitive skin,Eva Cosmetics,en,neutral,skin_reaction,0.7,{'helpful_votes': 41},Eva SPF 30 Sunscreen,EVA-0015
mention_00933,Twitter,user_3525,https://twitter.com/user_3525/status/5812948894,ريحة بودي سبلاش ايفا جامدة بس مش دايمة,Eva Cosmetics,ar,positive,smell_fragrance,1.0,"{'likes': 83, 'retweets': 49, 'replies': 49}",إيفا Hand Cream,EVA-0037
mention_00495,Facebook,user_7762,https://facebook.com/posts/731792,تحذير! مزيل ايفا عمل حساسية شديدة,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 75, 'comments': 57, 'shares': 25}",إيفا Acne Treatment,EVA-0018
mention_01082,Twitter,user_7499,https://twitter.com/user_7499/status/1162240931,Excellent product,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 195, 'retweets': 43, 'replies': 47}",Eva Argan Conditioner,EVA-0025
mention_00364,Instagram,user_8717,https://instagram.com/p/907788,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 440, 'comments': 46}",إيفا Anti-Dandruff Shampoo,EVA-0023
mention_00171,Instagram,user_6461,https://instagram.com/p/185461,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,"{'likes': 405, 'comments': 36}",إيفا Hydrating Gel,EVA-0020
mention_00978,Jumia,user_6919,https://jumia.com/product/EVA-0025/review/mention_00978,"Been using for years, never disappoints",Eva Cosmetics,en,positive,general_mention,0.7,{'helpful_votes': 20},Eva Argan Conditioner,EVA-0025
mention_00340,Twitter,user_9369,https://twitter.com/user_9369/status/5785481124,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,"{'likes': 147, 'retweets': 21, 'replies': 49}",إيفا Clay Mask,EVA-0064
mention_00395,Twitter,user_7750,https://twitter.com/user_7750/status/3057422183,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 315, 'retweets': 31, 'replies': 41}",إيفا Clay Mask,EVA-0064
mention_00210,Facebook,user_8657,https://facebook.com/posts/942700,Honestly Eva products are overpriced for the quality,Eva Cosmetics,en,negative,product_quality,1.0,"{'likes': 126, 'comments': 3, 'shares': 11}",Eva Natural Deodorant,EVA-0048
mention_01170,Instagram,user_4156,https://instagram.com/p/849149,"Eva or Garnier, which is better?",Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 558, 'comments': 26}",Eva Body Lotion Vitamin E,EVA-0035
mention_00141,Facebook,user_4522,https://facebook.com/posts/550961,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 110, 'comments': 12, 'shares': 25}",إيفا SPF 30 Sunscreen,EVA-0015
mention_01296,Jumia,user_1845,https://jumia.com/product/EVA-0051/review/mention_01296,Good value for money,Eva Cosmetics,en,positive,price_value,0.7,{'helpful_votes': 39},Eva Sport Active,EVA-0051
mention_01023,Jumia,user_2340,https://jumia.com/product/EVA-0043/review/mention_01023,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 25},إيفا Stretch Mark Cream,EVA-0043
mention_00375,Twitter,user_8729,https://twitter.com/user_8729/status/6858234447,بموت فيه,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 1, 'retweets': 5, 'replies': 0}",إيفا Lavender Mist,EVA-0006
mention_00412,Twitter,user_7783,https://twitter.com/user_7783/status/6921525436,Eva cosmetics has the best body splash ever,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 197, 'retweets': 56, 'replies': 46}",Eva Keratin Shampoo,EVA-0022
mention_00200,Noon,user_2680,https://noon.com/product/EVA-0042/review/mention_00200,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 34},Eva Firming Lotion,EVA-0042
mention_01205,Twitter,user_5596,https://twitter.com/user_5596/status/9345116088,خفيف جدا ولا له اي اثر,Eva Cosmetics,ar,neutral,general_mention,0.7,"{'likes': 26, 'retweets': 38, 'replies': 7}",إيفا Roll-On Whitening,EVA-0047
mention_00683,Noon,user_6309,https://noon.com/product/EVA-0033/review/mention_00683,Good value for money,Eva Cosmetics,en,positive,price_value,0.7,{'helpful_votes': 29},Eva Body Lotion Shea Butter,EVA-0033
mention_00977,Noon,user_7187,https://noon.com/product/EVA-0018/review/mention_00977,سعره مناسب وجودته عالية,Eva Cosmetics,ar,neutral,price_value,0.7,{'helpful_votes': 18},إيفا Acne Treatment,EVA-0018
mention_00839,Instagram,user_3394,https://instagram.com/p/435209,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 27, 'comments': 33}",إيفا Berry Bliss,EVA-0008
mention_00011,Facebook,user_1053,https://facebook.com/posts/857168,Been loyal to Eva for 5 years now!,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 28, 'comments': 37, 'shares': 13}",Eva Lavender Soap,EVA-0059
mention_00148,Instagram,user_1474,https://instagram.com/p/289179,Bad quality,Eva Cosmetics,en,negative,product_quality,0.7,"{'likes': 36, 'comments': 77}",Eva Body Lotion Vitamin E,EVA-0035
mention_00462,Twitter,user_9587,https://twitter.com/user_9587/status/6745958212,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 485, 'retweets': 37, 'replies': 29}",Eva Makeup Remover,EVA-0067
mention_00283,Noon,user_5637,https://noon.com/product/EVA-0042/review/mention_00283,Smell is nice but doesn't last,Eva Cosmetics,en,negative,smell_fragrance,0.7,{'helpful_votes': 15},Eva Firming Lotion,EVA-0042
mention_00299,Facebook,user_5593,https://facebook.com/posts/669408,Does anyone know if Eva ships internationally?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 121, 'comments': 34, 'shares': 1}",Eva Anti-Aging Serum,EVA-0010
mention_00544,Amazon,user_8207,https://amazon.com/product/EVA-0018/review/mention_00544,"Great product, smells amazing and lasts long",Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 32},Eva Acne Treatment,EVA-0018
mention_00292,Twitter,user_8993,https://twitter.com/user_8993/status/1067567428,ممتاز,Eva Cosmetics,ar,positive,general_mention,0.7,"{'likes': 191, 'retweets': 7, 'replies': 39}",إيفا Toner,EVA-0062
mention_00530,Twitter,user_5533,https://twitter.com/user_5533/status/8903212516,ايفا غالية شوية بس تستاهل,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 402, 'retweets': 28, 'replies': 45}",إيفا Aloe Vera Soap,EVA-0056
mention_00944,Twitter,user_8974,https://twitter.com/user_8974/status/7943866175,جربت كريم ايفا النهاردة والله تحفة 😍,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 87, 'retweets': 83, 'replies': 30}",إيفا Natural Soap Olive Oil,EVA-0052
mention_01203,Facebook,user_1834,https://facebook.com/posts/498828,Honestly Eva products are overpriced for the quality,Eva Cosmetics,en,negative,product_quality,1.0,"{'likes': 109, 'comments': 2, 'shares': 19}",Eva Day Cream,EVA-0012
mention_00478,Amazon,user_5286,https://amazon.com/product/EVA-0009/review/mention_00478,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,{'helpful_votes': 28},إيفا Whitening Cream,EVA-0009
mention_00514,Twitter,user_7143,https://twitter.com/user_7143/status/7479970041,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,"{'likes': 370, 'retweets': 36, 'replies': 1}",إيفا Makeup Remover,EVA-0067
mention_00332,Instagram,user_9646,https://instagram.com/p/770153,للأسف منتجات ايفا مش زي زمان,Eva Cosmetics,ar,negative,general_mention,1.0,"{'likes': 278, 'comments': 85}",إيفا Face Scrub,EVA-0063
mention_01125,Facebook,user_8829,https://facebook.com/posts/608763,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 70, 'comments': 8, 'shares': 10}",إيفا Strengthening Shampoo,EVA-0031
mention_00939,Twitter,user_1781,https://twitter.com/user_1781/status/3366502646,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 430, 'retweets': 31, 'replies': 33}",Eva Foot Cream,EVA-0038
mention_01221,Facebook,user_6317,https://facebook.com/posts/187289,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 166, 'comments': 44, 'shares': 20}",إيفا Natural Deodorant,EVA-0048
mention_01121,Facebook,user_9600,https://facebook.com/posts/537090,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 125, 'comments': 0, 'shares': 3}",إيفا Milk Soap,EVA-0054
mention_00136,Twitter,user_8802,https://twitter.com/user_8802/status/3549776132,ايفا ولا نيفيا احسن؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 379, 'retweets': 53, 'replies': 33}",إيفا Whitening Cream,EVA-0009
mention_00999,Twitter,user_5225,https://twitter.com/user_5225/status/1519546158,للأسف منتجات ايفا مش زي زمان,Eva Cosmetics,ar,negative,general_mention,1.0,"{'likes': 163, 'retweets': 18, 'replies': 26}",إيفا Firming Lotion,EVA-0042
mention_00875,Instagram,user_6715,https://instagram.com/p/948878,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 56, 'comments': 16}",إيفا Roll-On Whitening,EVA-0047
mention_01190,Jumia,user_1942,https://jumia.com/product/EVA-0063/review/mention_01190,"Great product, smells amazing and lasts long",Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 29},Eva Face Scrub,EVA-0063
mention_00583,Twitter,user_1887,https://twitter.com/user_1887/status/7112493808,Great moisturizing,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 143, 'retweets': 50, 'replies': 14}",Eva Eye Cream,EVA-0017
mention_01033,Noon,user_1991,https://noon.com/product/EVA-0006/review/mention_01033,بيطري الشعر وريحته حلوة,Eva Cosmetics,ar,positive,hair_care,0.7,{'helpful_votes': 8},إيفا Lavender Mist,EVA-0006
mention_00678,Twitter,user_7481,https://twitter.com/user_7481/status/9758519013,ممتاز,Eva Cosmetics,ar,positive,general_mention,0.7,"{'likes': 233, 'retweets': 5, 'replies': 15}",Eva Cosmetics,
mention_00589,Twitter,user_3450,https://twitter.com/user_3450/status/1041842844,Where can I buy Eva products in Dubai?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 284, 'retweets': 55, 'replies': 24}",Eva Dark Spot Corrector,EVA-0019
mention_00159,Instagram,user_7636,https://instagram.com/p/121869,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 665, 'comments': 53}",إيفا SPF 30 Sunscreen,EVA-0015
mention_01213,Twitter,user_6996,https://twitter.com/user_6996/status/4080891187,توصيل منتجات ايفا متأخر اسبوع كامل,Eva Cosmetics,ar,neutral,customer_service,1.0,"{'likes': 281, 'retweets': 91, 'replies': 16}",إيفا Roll-On Floral,EVA-0045
mention_01343,Twitter,user_7597,https://twitter.com/user_7597/status/7903937176,خدمة العملاء بتاعت ايفا سيئة جدا,Eva Cosmetics,ar,negative,customer_service,1.0,"{'likes': 374, 'retweets': 54, 'replies': 12}",إيفا Argan Conditioner,EVA-0025
mention_00935,Twitter,user_8805,https://twitter.com/user_8805/status/7873411172,Great moisturizing,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 102, 'retweets': 62, 'replies': 28}",Eva Sensitive Skin,EVA-0050
mention_00639,Jumia,user_7505,https://jumia.com/product/EVA-0058/review/mention_00639,Gentle on sensitive skin,Eva Cosmetics,en,neutral,skin_reaction,0.7,{'helpful_votes': 23},Eva Rose Soap,EVA-0058
mention_01381,Twitter,user_9380,https://twitter.com/user_9380/status/3347977123,"Been using Eva for years, never switching",Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 72, 'retweets': 95, 'replies': 42}",Eva Keratin Shampoo,EVA-0022
mention_00433,Twitter,user_1635,https://twitter.com/user_1635/status/9070061596,خدمة العملاء بتاعت ايفا سيئة جدا,Eva Cosmetics,ar,negative,customer_service,1.0,"{'likes': 73, 'retweets': 79, 'replies': 38}",إيفا Natural Soap Olive Oil,EVA-0052
mention_00486,Twitter,user_9328,https://twitter.com/user_9328/status/3415200001,جربت كريم ايفا النهاردة والله تحفة 😍,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 422, 'retweets': 11, 'replies': 50}",إيفا Body Oil,EVA-0039
mention_01037,Facebook,user_8657,https://facebook.com/posts/728896,Honestly Eva products are overpriced for the quality,Eva Cosmetics,en,negative,product_quality,1.0,"{'likes': 17, 'comments': 43, 'shares': 6}",Eva Micellar Water,EVA-0061
mention_00696,Jumia,user_4812,https://jumia.com/product/EVA-0024/review/mention_00696,Caused skin irritation,Eva Cosmetics,en,negative,skin_reaction,0.7,{'helpful_votes': 31},Eva Volume Shampoo,EVA-0024
mention_00941,Twitter,user_1741,https://twitter.com/user_1741/status/5652697543,Excellent product,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 91, 'retweets': 100, 'replies': 11}",Eva Sport Active,EVA-0051
mention_01011,Noon,user_9011,https://noon.com/product/EVA-0053/review/mention_01011,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 43},إيفا Charcoal Soap,EVA-0053
mention_00840,Amazon,user_5467,https://amazon.com/product/EVA-0007/review/mention_00840,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 22},Eva Citrus Fresh,EVA-0007
mention_00097,Twitter,user_6403,https://twitter.com/user_6403/status/7422990551,توصيل منتجات ايفا متأخر اسبوع كامل,Eva Cosmetics,ar,neutral,customer_service,1.0,"{'likes': 170, 'retweets': 41, 'replies': 42}",إيفا Argan Oil Shampoo,EVA-0021
mention_01393,Instagram,user_4206,https://instagram.com/p/364760,ممتاز,Eva Cosmetics,ar,positive,general_mention,0.7,"{'likes': 396, 'comments': 17}",إيفا Repair Conditioner,EVA-0026
mention_01250,Twitter,user_9245,https://twitter.com/user_9245/status/1688692817,ايفا ولا نيفيا احسن؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 30, 'retweets': 82, 'replies': 2}",إيفا Anti-Dandruff Shampoo,EVA-0023
mention_00760,Twitter,user_2816,https://twitter.com/user_2816/status/3987809626,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 66, 'retweets': 48, 'replies': 42}",إيفا Volume Shampoo,EVA-0024
mention_00539,Amazon,user_4387,https://amazon.com/product/EVA-0006/review/mention_00539,سعره مناسب وجودته عالية,Eva Cosmetics,ar,neutral,price_value,0.7,{'helpful_votes': 23},إيفا Lavender Mist,EVA-0006
mention_00157,Jumia,user_2180,https://jumia.com/product/EVA-0046/review/mention_00157,Too expensive for the quality,Eva Cosmetics,en,negative,product_quality,0.7,{'helpful_votes': 35},Eva Spray Deodorant,EVA-0046
mention_00550,Noon,user_3338,https://noon.com/product/EVA-0053/review/mention_00550,Caused skin irritation,Eva Cosmetics,en,negative,skin_reaction,0.7,{'helpful_votes': 10},Eva Charcoal Soap,EVA-0053
mention_00572,Facebook,user_3867,https://facebook.com/posts/526911,Honestly Eva products are overpriced for the quality,Eva Cosmetics,en,negative,product_quality,1.0,"{'likes': 116, 'comments': 51, 'shares': 18}",Eva Body Lotion Cocoa,EVA-0034
mention_00424,Instagram,user_7342,https://instagram.com/p/958160,Eva sale happening now! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 784, 'comments': 75}",Eva Berry Bliss,EVA-0008
mention_00763,Twitter,user_9061,https://twitter.com/user_9061/status/1465705342,تحفة,Eva Cosmetics,ar,positive,general_mention,0.7,"{'likes': 475, 'retweets': 25, 'replies': 39}",إيفا Anti-Dandruff Shampoo,EVA-0023
